category,subcategory,product_type,label,sub_label,price_with_discount,price_before_discount,real_price,quantity,img
Fruta y verdura,Lechuga y ensalada preparada,Fruta tropical,Piña natural a rodajas,Bote 500 g aprox.,,,"2,96", /ud.,https://prod-mercadona.imgix.net/images/447329070430fee9d487dd3124975cb8.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Fruta tropical,Papaya,Pieza 620 g aprox.,,,"3,45", /ud.,https://prod-mercadona.imgix.net/images/e9f8ae9b5ffba96c816511d73a27b8c7.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Fruta tropical,Chirimoya,Pieza 590 g aprox.,,,"1,83", /ud.,https://prod-mercadona.imgix.net/images/bef1e56ee501ae79a4c2a6a8f05b977b.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Frambuesa,Bandeja 170 g aprox.,,,"2,35", /ud.,https://prod-mercadona.imgix.net/images/858b62aa463cb52a02d3fc82c3f33b2f.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Ciruela amarilla,Pieza 120 g aprox.,,,"0,41", /ud.,https://prod-mercadona.imgix.net/images/78e6d5a93e94c223d2b8f45720c6e6c5.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Moras,Bandeja 125 g,,,"2,19", /ud.,https://prod-mercadona.imgix.net/images/11cf57c0f3c008688bb37bd88660193d.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Arándanos,Vaso 225 g,"3,15","3,26",, /ud.,https://prod-mercadona.imgix.net/images/a367ac3b20f085088d1750cb83edb8f5.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Arándanos,Tarrina 500 g,,,"6,75", /ud.,https://prod-mercadona.imgix.net/images/e229d0d57c3523527163fe2c8133db69.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Melocotón amarillo,Pieza 260 g aprox.,,,"0,77", /ud.,https://prod-mercadona.imgix.net/images/83528d0f0039f50dbf33ac7a3346161f.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Higos,400 g aprox.,,,"2,28", /pack,https://prod-mercadona.imgix.net/images/ebb242a67ce1404a6c664da4a3e87212.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Ciruelas amarillas,590 g aprox.,,,"1,92", /pack,https://prod-mercadona.imgix.net/images/4eceb1029b4cd444b86fed95d9e982b9.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Granada,Pieza 290 g aprox.,,,"0,77", /ud.,https://prod-mercadona.imgix.net/images/04b54840cfcb5b29f0f65ce340921110.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Caqui persimón,Pieza 260 g aprox.,,,"0,65", /ud.,https://prod-mercadona.imgix.net/images/95ccdf47c9f9c95036fc671b291c0c55.jpg?fit=crop&h=300&w=300
Fruta y verdura,Lechuga y ensalada preparada,Otras frutas,Caquis persimón,Bandeja 1 kg aprox.,,,"2,30", /ud.,https://prod-mercadona.imgix.net/images/a50c5b63e62c7d270e41c70226ace5bc.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Lechuga Iceberg,Pieza 1 ud.,,,"1,01", /ud.,https://prod-mercadona.imgix.net/images/e047afab489d1c6a9ffc9e7da122ce3f.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Ensalada mezcla 4 estaciones,Paquete 250 g,,,"0,78", /ud.,https://prod-mercadona.imgix.net/images/521b7ea477692d5b5ae5835f2aea842c.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Lechugas corazón romana,Paquete 2 ud.,,,"1,58", /ud.,https://prod-mercadona.imgix.net/images/f073d57203d1d5b93f0aa0b07f5b1f3a.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Ensalada mezcla brotes tiernos,Paquete 100 g,,,"1,17", /ud.,https://prod-mercadona.imgix.net/images/77a9cc89e7a3c57a49e23a71517e4796.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Canónigos,Paquete 125 g,,,"1,16", /ud.,https://prod-mercadona.imgix.net/images/f0e683ae77cdd6372eaafd6420cc0171.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Lechuga iceberg,Paquete 250 g,,,"0,88", /ud.,https://prod-mercadona.imgix.net/images/580c669243865a140be58304751de37b.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Ensalada mezcla gourmet,Paquete 175 g,,,"1,04", /ud.,https://prod-mercadona.imgix.net/images/898858daf3420ea3c25faafc2a5fe30e.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Cogollos de lechuga,Paquete 3 ud.,"1,00","1,14",, /ud.,https://prod-mercadona.imgix.net/images/a39a54106c2164d0077a9a018e413f37.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Lechuga corazón romana,Paquete 1 ud.,,,"1,08", /ud.,https://prod-mercadona.imgix.net/images/ecea548419831d3cfa93562fbe38f8f6.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Endibias,Bandeja 450 g,,,"1,73", /ud.,https://prod-mercadona.imgix.net/images/0b2f0449ace358bbf088184b7fd2dbbb.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Ensalada mezcla brotes tiernos maxi,Paquete 175 g,,,"1,62", /ud.,https://prod-mercadona.imgix.net/images/11ebbe4d020f773396a255d3ba44b2e0.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Ensalada mezcla gourmet maxi,Paquete 300 g,,,"1,73", /ud.,https://prod-mercadona.imgix.net/images/0929ebf10d8559d3c6dd22334c32c263.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Ensalada mezcla tierna,Paquete 150 g,,,"1,22", /ud.,https://prod-mercadona.imgix.net/images/2a015ff6ee9a146c2d74715dbcd14685.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Rúcula,Paquete 50 g,,,"0,81", /ud.,https://prod-mercadona.imgix.net/images/83a2c7a099eeace37c9fd9081cfc8e76.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Cogollos corazón de lechuga,Paquete 6 ud.,"1,89","2,02",, /ud.,https://prod-mercadona.imgix.net/images/48c3a303a04d609dfef8ee01df5c0bcc.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Ensalada mezcla primavera,Paquete 200 g,,,"0,98", /ud.,https://prod-mercadona.imgix.net/images/d852827390098975287e27a902c825a4.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Ensalada mezcla dúo canónigos y rúcula,Paquete 100 g,,,"1,41", /ud.,https://prod-mercadona.imgix.net/images/e19c6f11f297a4d73bfbf4c34e353a98.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Ensalada mezcla fresca,Paquete 200 g,,,"1,13", /ud.,https://prod-mercadona.imgix.net/images/02b98d0450bbb65d89668cb93904c5ff.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Lechuga hoja roble,Paquete 1 ud.,,,"1,48", /ud.,https://prod-mercadona.imgix.net/images/e6c61271d21736c09049e28c7a5d0c1b.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Escarola rizada,Paquete 150 g,,,"1,22", /ud.,https://prod-mercadona.imgix.net/images/1d36f182ba3c84584ce170e6a85b7363.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Escarola rizada,Paquete 1 ud.,,,"1,77", /ud.,https://prod-mercadona.imgix.net/images/0519eae2b26f56f98a5e95a6c2a6f669.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Espinaca baby,Paquete 100 g,,,"1,13", /ud.,https://prod-mercadona.imgix.net/images/035d190b46ffb4c1d984c4d529aed916.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Lechuga,Lechuga romana cortada,Paquete 200 g,,,"1,10", /ud.,https://prod-mercadona.imgix.net/images/de27c05991934ccea736560b54d21694.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Ensalada César,Bol 210 g,,,"2,55", /ud.,https://prod-mercadona.imgix.net/images/6c1e8d81a65333a2c1acb8786702ca82.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Ensalada California,Bol 192 g,,,"2,29", /ud.,https://prod-mercadona.imgix.net/images/1182ea57b81fb00434ee9cac02972af7.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Wraps Texas,Bol 300 g,,,"2,99", /ud.,https://prod-mercadona.imgix.net/images/04bf395b4de971f2f72125fd108b4a4c.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Ensalada de la casa,Bol 400 g,,,"2,14", /ud.,https://prod-mercadona.imgix.net/images/73f05e694a98629d67320b9487b259c7.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Ensalada mil islas,Bol 330 g,,,"2,55", /ud.,https://prod-mercadona.imgix.net/images/9c176b74242a32da83d530bd9a33e983.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Ensalada ensatún,Bol 250 g,,,"2,49", /ud.,https://prod-mercadona.imgix.net/images/d90a20ad3e45b63ae278f9700c9fe117.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Ensalada jamón,Bol 215 g,,,"2,49", /ud.,https://prod-mercadona.imgix.net/images/16a202a352a201d77763ad9632b5c1e9.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Ensalada de pasta,Bol 250 g,,,"2,49", /ud.,https://prod-mercadona.imgix.net/images/f689dbcd5894de71024ca4706f0dfaaa.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Ensalada queso de cabra,Bol 135 g,,,"2,79", /ud.,https://prod-mercadona.imgix.net/images/ba4ed40c4ad629b070b2c21726a23fed.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Ensalada de pasta Listo para Comer,Bol 340 g,,,"4,00", /ud.,https://prod-mercadona.imgix.net/images/5e7effc196ea4a324cda4c6b556deabe.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,Ensalada de marisco Listo para Comer,Bol 300 g,,,"5,50", /ud.,https://prod-mercadona.imgix.net/images/6988ca8993eca48ab8ce347cc1027d9e.jpg?fit=crop&h=300&w=300
Fruta y verdura,Verdura,Ensalada preparada,"Ensalada de pollo, queso y frutos secos Listo para Comer",Bol 224 g,,,"4,00", /ud.,https://prod-mercadona.imgix.net/images/2e45d17824261f3013213be27c63feb3.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Huevos super grandes XL,Paquete 12 ud.,,,"3,32", /ud.,https://prod-mercadona.imgix.net/images/c71842c876cf78ea5d8b95246564edc6.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Huevos grandes L,Paquete 12 ud.,,,"2,24", /ud.,https://prod-mercadona.imgix.net/images/7e482af6b2e6f6ec0845e24bbfdace89.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Huevos grandes L,Paquete 6 ud.,,,"1,22", /ud.,https://prod-mercadona.imgix.net/images/24a770df80cb4ec523ffc6b606ab61c4.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Huevos medianos M,Paquete 12 ud.,,,"2,04", /ud.,https://prod-mercadona.imgix.net/images/29f98aef604438a19c846bb57cad283c.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Huevos de gallinas camperas,Paquete 12 ud.,,,"2,67", /ud.,https://prod-mercadona.imgix.net/images/76f4d83e8e7ae64ce7180bac046808e8.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Huevos de gallinas camperas,Paquete 6 ud.,,,"1,62", /ud.,https://prod-mercadona.imgix.net/images/fc78f7b7635731629f93091f14e6e3d9.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Huevos cocidos,Paquete 6 ud.,,,"1,75", /ud.,https://prod-mercadona.imgix.net/images/d61aa46a6ab868d6cba063d04077f09a.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Huevos de codorniz,Paquete 18 ud.,,,"1,68", /ud.,https://prod-mercadona.imgix.net/images/cca7b0efd2f552290030640ee874b1fa.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Claras de huevo líquidas pasteurizadas,Botella 1 L,,,"2,50", /ud.,https://prod-mercadona.imgix.net/images/cde7e603fa71c589abe8e10279bd36ab.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Claras de huevo líquidas pasteurizadas,Botella 300 ml,,,"1,55", /ud.,https://prod-mercadona.imgix.net/images/b40abf149eb42080eb449e0bdc83bda0.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Huevo hilado,Paquete 100 g,,,"3,45", /ud.,https://prod-mercadona.imgix.net/images/1f0b54bdd211fae4b0bf41227a4625de.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Leche y bebidas vegetales,Huevos,Huevos,Paquete 24 ud.,,,"3,88", /ud.,https://prod-mercadona.imgix.net/images/0bc91ebbda6db1b5da00f19c1d9dd5e5.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada Hacendado,6 bricks x 1 L,,,"4,98", /pack,https://prod-mercadona.imgix.net/images/b91d8b8bafd5eabab8961aabbe16c28b.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada Hacendado,Brick 1 L,,,"0,83", /ud.,https://prod-mercadona.imgix.net/images/da2348eb6ffa595fbfdbe66367bcad3c.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada Hacendado,6 mini bricks x 200 ml,,,"1,56", /pack,https://prod-mercadona.imgix.net/images/f16c6d550a0a4236222a7dfdea3017ca.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada Hacendado,"6 botellas x 1,5 L",,,"8,64", /pack,https://prod-mercadona.imgix.net/images/63a605ad3dce0ccd476721e3c807de58.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada Hacendado,"Botella 1,5 L",,,"1,44", /ud.,https://prod-mercadona.imgix.net/images/ff7a708dfba6860d1c625d4cf8316719.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada sin lactosa Hacendado,6 bricks x 1 L,,,"5,46", /pack,https://prod-mercadona.imgix.net/images/6b8cf0ba135f7e717632541922c5791d.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada sin lactosa Hacendado,Brick 1 L,,,"0,91", /ud.,https://prod-mercadona.imgix.net/images/15f28a7326cdf32ea0e7304b16a154b9.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada sin lactosa Hacendado,6 mini bricks x 200 ml,,,"1,72", /pack,https://prod-mercadona.imgix.net/images/86beaab2a15ac2d9840049b9cdbd6535.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada calcio Hacendado,6 bricks x 1 L,,,"5,88", /pack,https://prod-mercadona.imgix.net/images/cf197c52289c9349011966afbe4ca15c.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada calcio Hacendado,Brick 1 L,,,"0,98", /ud.,https://prod-mercadona.imgix.net/images/d60d92f23e4309b8166e007e97364008.jpg?fit=crop&h=300&w=300
"Huevos, leche y mantequilla",Mantequilla y margarina,Leche semidesnatada,Leche semidesnatada Asturiana,"6 botellas x 1,5 L",,,"10,74", /pack,https://prod-mercadona.imgix.net/images/5e40201cb97f7e80d8668e080c0238d0.jpg?fit=crop&h=300&w=300
